survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,family_size,age_std,fare_std
0,1,male,70.0,1,1,71.0,S,First,man,True,Southampton,no,False,2,2.7866187401111224,0.7832429116177435
0,3,male,16.0,1,1,20.25,S,Third,man,True,Southampton,no,False,2,-0.9419544694673724,-0.2385099532039878
1,2,female,30.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,0,0.024712658941866906,-0.38447464817852084
0,1,male,19.0,1,0,53.1,S,First,man,True,Southampton,no,False,1,-0.7348115133796783,0.4228611129909654
0,3,male,31.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0,0.09376031097109828,-0.49017322040145855
1,2,female,4.0,1,1,23.0,S,Second,child,False,Southampton,yes,False,2,-1.770526293818149,-0.18314403442054422
1,3,male,6.0,0,1,12.475,S,Third,child,False,Southampton,yes,False,1,-1.6324309897596863,-0.3950445054008146
0,3,male,33.0,0,0,9.5,S,Third,man,True,Southampton,no,True,0,0.23185561502956104,-0.4549403629938127
0,3,male,23.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,-0.45862090526275273,-0.48723782005286725
1,2,female,48.0,1,2,65.0,S,Second,woman,False,Southampton,yes,False,3,1.2675703954680317,0.6624445433629575
1,2,male,0.67,1,1,14.5,S,Second,child,False,Southampton,yes,False,2,-2.000454975075489,-0.35427505611482435
0,3,male,28.0,0,0,7.7958,S,Third,man,True,Southampton,no,True,0,-0.11338264511659585,-0.489251126190447
0,2,male,18.0,0,0,11.5,S,Second,man,True,Southampton,no,True,0,-0.8038591654089097,-0.41467424024221733
0,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,no,True,0,0.30090326705879245,-0.4841333019887193
1,1,female,33.0,0,0,86.5,S,First,woman,False,Southampton,yes,True,0,0.23185561502956104,1.0953053629426073
0,3,male,,0,0,14.5,S,Third,man,True,Southampton,no,True,0,,-0.35427505611482435
0,3,male,41.0,0,0,7.125,S,Third,man,True,Southampton,no,True,0,0.784236831263412,-0.5027563837613321
1,3,male,20.0,0,0,7.2292,C,Third,man,True,Cherbourg,yes,True,0,-0.6657638613504469,-0.500658518765974
1,1,female,36.0,1,2,120.0,S,First,woman,False,Southampton,yes,False,3,0.43899857111725515,1.769762919031829
0,3,male,16.0,0,0,7.775,S,Third,man,True,Southampton,no,True,0,-0.9419544694673724,-0.48966989386706367
1,1,female,51.0,1,0,77.9583,S,First,woman,False,Southampton,yes,False,1,1.4747133515557258,0.9233347925889563
0,1,male,,0,0,39.6,C,First,man,True,Cherbourg,no,True,0,,0.151064784417697
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,no,True,0,0.059236484956482593,-0.49017322040145855
0,3,male,,1,0,24.15,Q,Third,man,True,Queenstown,no,False,1,,-0.15999101383837694
0,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,no,True,0,0.16280796300032965,-0.47784172030878247
0,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,no,True,0,-0.3895732532335214,-0.4549403629938127
0,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,0,1.2675703954680317,-0.4880753554061005
0,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,no,True,0,1.8889992637311142,-0.434807301618015
0,3,male,,0,0,7.225,C,Third,man,True,Cherbourg,no,True,0,,-0.5007430776237524
1,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,yes,False,4,1.68185630764342,-0.18314403442054422
0,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,no,True,0,-0.8038591654089097,-0.49017322040145855
0,3,male,,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0,,-0.49017322040145855
1,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,yes,True,0,-1.7014786417889176,-0.3950445054008146
0,3,male,,0,0,7.7375,Q,Third,man,True,Queenstown,no,True,0,,-0.49042488366865605
1,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,yes,False,1,0.9223321353218749,3.608666412443748
1,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,yes,True,0,-1.1490974255550666,-0.500658518765974
1,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,yes,False,1,-0.872906817438141,0.5013800523565762
0,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,no,True,0,-0.04433499308736447,-0.0422126047899606
0,3,male,,1,2,23.45,S,Third,man,True,Southampton,no,False,3,,-0.1740841568014353
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True,0,-0.32052560120428997,-0.5042663633645169
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,no,True,0,-0.32052560120428997,-0.5002397510893574
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,yes,True,0,-0.8038591654089097,-0.49529104460318635
0,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,no,False,5,-1.4943356857012233,-0.05982903349378355
1,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,yes,False,3,-1.977669249905843,-0.2319667082568536
0,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,no,True,0,1.129475091409569,0.9483340148992845
0,3,male,,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0,,-0.49017322040145855
0,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,no,True,0,-0.9419544694673724,-0.12274485029315124
0,3,female,,8,2,69.55,S,Third,woman,False,Southampton,no,False,10,,0.7540499726228369
0,1,male,,0,0,30.6958,C,First,man,True,Cherbourg,no,True,0,,-0.028204020684680614
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,-0.32052560120428997,-0.48723782005286725
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0,0.6461415272049493,-0.38447464817852084
1,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True,0,1.336618047497263,-0.12417027103855768
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,yes,True,0,0.09376031097109828,-0.4713830342194266
0,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,0,0.024712658941866906,-0.500658518765974
0,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,no,False,2,0.024712658941866906,-0.15999101383837694
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0,0.30090326705879245,-0.38447464817852084
1,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,yes,False,2,0.09376031097109828,-0.11771158494920184
1,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,yes,False,3,-1.2871927296135293,1.769762919031829
1,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,yes,False,1,-2.017716888082797,-0.4747372022446345
1,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,yes,True,0,-0.18243029714582723,-0.5057763429677017
0,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,no,True,0,0.09376031097109828,-0.48966989386706367
0,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,no,True,0,0.6461415272049493,-0.6462044460638905
0,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,no,True,0,-0.8038591654089097,-0.48966989386706367
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0,0.6461415272049493,-0.38447464817852084
1,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,yes,False,1,0.23185561502956104,0.4228611129909654
0,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,no,True,0,-0.2514779491750586,-0.4874049244622864
0,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,no,True,0,0.6461415272049493,-0.15999101383837694
0,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,no,True,0,0.3699509190880238,-0.434807301618015
0,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,no,False,6,-1.6324309897596863,-0.016542951535818605
0,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,no,True,0,0.059236484956482593,-0.4841333019887193
0,1,male,,0,0,0.0,S,First,man,True,Southampton,no,True,0,,-0.6462044460638905
0,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,no,True,0,-0.45862090526275273,-0.48664993466069395
0,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,no,False,2,0.09376031097109828,0.09880338369840133
0,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,no,True,0,0.9223321353218749,-0.5163462001899956
0,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,no,False,5,-1.3562403816427606,-0.08449203367913571
1,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,yes,False,2,1.5437610035849572,1.236236792573191
1,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,yes,True,0,-0.18243029714582723,-0.4718018018960432
0,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,no,True,0,0.577093875175718,-0.6462044460638905
1,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,yes,False,1,-0.18243029714582723,-0.3950445054008146
0,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,no,False,5,-1.9086215978766117,0.15282642728807924
0,3,male,,0,0,6.95,Q,Third,man,True,Queenstown,no,True,0,,-0.5062796695020967
0,3,male,,0,0,56.4958,S,Third,man,True,Southampton,no,True,0,,0.4912289628108992
1,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,yes,False,2,-1.977669249905843,0.09880338369840133
1,3,male,,0,0,7.75,Q,Third,man,True,Queenstown,yes,True,0,,-0.49017322040145855
1,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,yes,False,1,-1.0110021214966038,-0.3551971503258359
1,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,yes,False,2,-1.9894073507508125,-0.2687095452676843
0,3,male,,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,0,,-0.500658518765974
0,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,0,-0.45862090526275273,-0.4880753554061005
0,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,no,True,0,-0.8038591654089097,-0.47910003664476986
1,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,yes,False,2,0.6461415272049493,1.0280267117431041
0,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,0,-0.5967162093212155,-0.4718018018960432
0,3,male,,0,0,8.05,S,Third,man,True,Southampton,no,True,0,,-0.4841333019887193
1,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True,0,0.16280796300032965,0.4912289628108992
1,1,male,,0,0,29.7,C,First,man,True,Cherbourg,yes,True,0,,-0.04825252320269991
0,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,no,True,0,-0.6657638613504469,-0.48664993466069395
0,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,no,True,0,-0.9419544694673724,-0.434807301618015
1,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,yes,True,0,0.024712658941866906,-0.022079543414162937
0,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,no,True,0,0.3354270930734081,-0.516597863457193
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,0,-0.872906817438141,-0.4718018018960432
0,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,no,True,0,0.8532844832926435,-0.4941998326766181
0,3,male,,8,2,69.55,S,Third,man,True,Southampton,no,False,10,,0.7540499726228369
0,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,no,True,0,0.3699509190880238,-0.48723782005286725
0,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,no,False,1,-0.11338264511659585,0.01818657933743239
1,1,female,,1,0,89.1042,C,First,woman,False,Cherbourg,yes,False,1,,1.1477358813774596
0,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,no,False,6,-1.770526293818149,-0.016542951535818605
0,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,no,True,0,3.062809348228048,-0.48966989386706367
0,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,no,False,2,-1.425288033671992,-0.33925981894075447
1,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,yes,False,1,-0.9419544694673724,0.1470381721425374
0,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,no,False,1,0.9913797873511062,-0.12274485029315124
1,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,yes,False,1,-0.8038591654089097,-0.4579603222001823
1,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,yes,False,2,1.0604274393803377,2.67306694386133
1,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,yes,True,0,1.4747133515557258,-0.11167166653646252
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,yes,False,3,-0.3895732532335214,-0.25847591017036636
0,3,male,,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,0,,-0.500658518765974
0,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,no,False,2,0.784236831263412,-0.3621611762557243
0,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,no,False,1,-0.5967162093212155,-0.41467424024221733
1,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True,0,1.2675703954680317,-0.12417027103855768
0,3,female,,8,2,69.55,S,Third,woman,False,Southampton,no,False,10,,0.7540499726228369
0,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0,-0.3895732532335214,-0.38447464817852084
1,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,0,0.8532844832926435,-0.38447464817852084
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,yes,False,1,-0.18243029714582723,-0.36719444159967374
0,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,no,True,0,0.09376031097109828,0.37043059455611316
0,3,male,,0,0,9.5,S,Third,man,True,Southampton,no,True,0,,-0.4549403629938127
1,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,yes,False,2,-1.770526293818149,-0.4220570338487224
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,-0.2514779491750586,-0.48723782005286725
1,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,yes,False,2,1.1985227434388004,0.41187248809205507
0,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,no,True,0,0.23185561502956104,-0.5455391391849022
0,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,no,True,0,1.1985227434388004,-0.4650068936817115
1,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,yes,False,1,-0.11338264511659585,-0.16301097304474657
1,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,yes,True,0,-1.0110021214966038,-0.5007430776237524
0,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,no,True,0,-0.6657638613504469,-0.44797835037006184
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,-0.7348115133796783,-0.48723782005286725
0,3,male,,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,,-0.48723782005286725
1,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,yes,False,1,1.8199516117018828,1.0280267117431041
1,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,yes,False,1,-0.32052560120428997,-0.12274485029315124
0,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0,0.23185561502956104,-0.48723782005286725
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,no,True,0,-0.5276685572919841,-0.4344710794930392
0,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,no,True,0,-0.11338264511659585,-0.434807301618015
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True,0,-0.32052560120428997,-0.5042663633645169
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,no,False,5,0.6461415272049493,-0.05982903349378355
0,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0,-0.18243029714582723,-0.38447464817852084
1,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,yes,True,0,-0.7348115133796783,-0.0422126047899606
0,3,female,,1,2,23.45,S,Third,woman,False,Southampton,no,False,3,,-0.1740841568014353
1,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,yes,True,0,-0.2514779491750586,-0.0422126047899606
0,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0,0.16280796300032965,-0.49017322040145855
